CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster_label
-1.72798678852716,0.06036902139210229,0.5256766811569965,0.16922137406493384,-0.5774750144196759,1.3961409970715304,-0.6069522282777604,1.2698432294420248,-0.7297732124875445,1.5991991906768772,-0.748833844866242,-0.6463278428754011,0.07743803036341432,-1.0313138904898425,-0.18207528821302546,1.970930064609128,-0.5382700879013722,0.33385938968830686,0
-1.7275997380649522,-0.44604033808827104,-0.8475895236123268,0.7398858561057658,1.5316199261605197,-0.6726385915160449,-0.6069522282777604,-0.5988577356115314,0.6013397270062271,-0.9169951914991048,-0.748833844866242,-0.6463278428754011,-0.38653587056615907,-0.7333294531111773,-0.45631509758036887,-0.6319141775764567,-0.5382700879013722,0.33385938968830686,1
-1.7272126876027443,0.2314865087120934,0.5256766811569965,2.461485810220523,2.9564300394523917,0.9411587800274691,-0.6069522282777604,1.2698432294420248,0.6013397270062271,1.389517164227006,-0.748833844866242,-0.6463278428754011,1.1600437991990855,-0.36084890638784584,-0.5270057123717964,-0.2000855749705208,1.13534248194469,0.33385938968830686,0
-1.7268256371405362,-0.22362289815867328,0.5256766811569965,1.3840605742784522,0.016109882339467654,3.1900111387428316,-0.6069522282777604,0.6469429077575061,0.15763718865888926,0.9701505951328818,-0.748833844866242,-0.6463278428754011,1.1600437991990855,1.3153135538671459,0.233689645857464,-0.5085702403032247,0.01959853723055545,0.33385938968830686,0
-1.7264385866783283,1.1916891662067242,0.5256766811569965,-0.7486540292413806,-0.5774750144196759,-0.6726385915160449,-0.29188863540598053,-1.2217580572960502,-0.7297732124875445,-0.9169951914991048,-0.13063024181664998,-0.3595988226135243,-0.8505097714957325,-0.36084890638784584,-0.3836825616055113,0.44477845863248106,-0.5382700879013722,0.33385938968830686,1
-1.7260515362161204,0.26783974273004085,0.5256766811569965,0.8591142917480414,-0.5774750144196759,2.951075775008534,1.4838559990530802,0.02404258607298729,-0.7297732124875445,0.34110199958888626,0.4875807797058526,0.500588238172106,0.0001090468751520845,1.5015538272288116,0.4787872748292951,1.8899068317074907,-0.5382700879013722,0.33385938968830686,0
-1.7256644857539125,0.655943973728016,-0.41844477874337294,-0.7486540292413806,-0.5774750144196759,-0.6726385915160449,1.9224444892556165,-1.2217580572960502,-0.7297732124875445,-0.9169951914991048,1.1057843827554446,0.21385921791022922,-0.8505097714957325,-0.36084890638784584,-0.6840559008309697,-0.34670559241385657,-0.5382700879013722,-0.5419532289896343,1
-1.7252774352917046,-0.8969215793802527,-3.5941294861226516,-0.23092010940920957,-0.5774750144196759,0.49427073169935276,-0.6069522282777604,-0.18359002395475668,-0.7297732124875445,-0.07826456950523818,-0.748833844866242,-0.6463278428754011,-0.23187790358963462,-0.5470891797495115,-0.7838120359891472,-0.7381698129491548,1.13534248194469,0.33385938968830686,1
-1.7248903848294967,0.5924815892852092,0.5256766811569965,-0.24553437130813308,-0.34284530477585784,0.0881008487728372,-0.6069522282777604,0.43931029772976204,-0.2860706741402066,0.5507840260387573,-0.748833844866242,-0.6463278428754011,-0.1545489201013724,0.19580444193435043,0.28084768816884564,0.12818977125312037,-0.5382700879013722,0.33385938968830686,0
-1.7245033343672889,1.8073336095501842,0.5256766811569965,-0.35098649590439285,-0.5774750144196759,0.2236556909629264,-0.6069522282777604,1.2698432294420248,-0.7297732124875445,1.5991991906768772,-0.748833844866242,-0.6463278428754011,0.07743803036341432,0.011631640335485636,-0.2033652941774737,0.2825077625272189,-0.5382700879013722,0.33385938968830686,0
-1.724116283905081,0.6135937283285737,0.5256766811569965,-0.5724050331798238,-0.5774750144196759,-0.2753947779790575,-0.6069522282777604,0.43931029772976204,-0.7297732124875445,0.7604685686830107,-0.748833844866242,-0.6463278428754011,-0.23187790358963462,-0.7333294531111773,-0.8067005919068089,0.2825077625272189,-0.5382700879013722,0.33385938968830686,1
-1.723729233442873,0.26783974273004085,0.5256766811569965,0.2521035253880197,0.2598949152675525,0.33893014375917585,-0.3988896795280834,1.2698432294420248,0.34820295674115886,1.5991991906768772,1.7239879858050366,1.0740462786958596,0.28698661545177456,2.7121156040796386,0.5401581195839033,1.3090760956874232,-0.5382700879013722,0.33385938968830686,0
-1.7233421829806652,-0.8271508705501472,-2.220855728381649,0.06525561467204584,-0.5774750144196759,1.161814812744924,-0.6069522282777604,1.2698432294420248,-0.7297732124875445,1.5991991906768772,-0.748833844866242,-0.6463278428754011,0.4640829478047255,-0.8078255624558436,0.7446828205773856,-0.7212321422966088,-0.5382700879013722,0.33385938968830686,0
-1.7229551325184573,1.977209990220259,-0.8475895236123268,3.489332287365563,4.305310586466758,1.1121031265478287,0.28231109623925915,1.2698432294420248,-0.2860706741402066,1.389517164227006,1.7239879858050366,3.081149420528997,0.15476701385167654,1.874034373952143,0.28978357355948947,1.0066825362826977,-0.5382700879013722,0.33385938968830686,0
-1.7225680820562494,3.1764041287020905,0.5256766811569965,-0.7486540292413806,-0.5774750144196759,-0.6726385915160449,0.11886019201557632,-1.2217580572960502,-0.7297732124875445,-0.9169951914991048,1.9487899704115164,0.500588238172106,-0.8505097714957325,0.7565927337821485,0.06438587648938159,1.3054989674287047,-0.5382700879013722,-1.4806135124338151,1
-1.7221810315940416,-0.7985251450941389,0.5256766811569965,-0.3500288377867842,-0.5774750144196759,0.2258141359538451,-0.6069522282777604,1.2698432294420248,-0.7297732124875445,1.5991991906768772,-0.748833844866242,-0.6463278428754011,0.07743803036341432,-0.36084890638784584,-0.8123370078871944,-0.6222926646773418,-0.5382700879013722,0.33385938968830686,0
-1.7217939811318337,0.30721019532133836,0.5256766811569965,-0.6469028542454626,-0.4333049518674503,-0.6726385915160449,-0.38452492309447583,-0.8064903456392755,0.15763718865888926,-0.9169951914991048,1.1057843827554446,0.7873172584339827,-0.695851804519208,-0.8450736171281767,-0.3223036591830697,0.4205459753308782,-0.5382700879013722,0.33385938968830686,1
-1.7214069306696258,-0.8322334067972302,0.5256766811569965,-0.5159431066624811,-0.5774750144196759,-0.14813645872281184,-0.6069522282777604,1.2698432294420248,-0.7297732124875445,1.5991991906768772,-0.748833844866242,-0.6463278428754011,0.07743803036341432,-1.1058099998345088,-0.8178063955365558,-0.6200432052656247,-0.5382700879013722,0.33385938968830686,0
-1.7210198802074177,0.26783974273004085,0.5256766811569965,-0.36254822255343877,-0.2883575017230314,-0.26230920522161316,1.4244918932193356,0.43931029772976204,0.15763718865888926,0.13141997313901516,0.2537297443298001,3.9413364813146274,-0.23187790358963462,2.4327551940371404,0.19415785177564981,1.2949805717480765,-0.5382700879013722,0.33385938968830686,1
-1.7206328297452098,-0.911468619572289,0.5256766811569965,-0.6488979753238139,-0.5774750144196759,-0.4478005716286851,-0.6069522282777604,-0.18359002395475668,-0.7297732124875445,0.13141997313901516,-0.748833844866242,-0.6463278428754011,-0.4638648540544213,1.091825225833147,-0.851937986671976,-0.6265780653584114,-0.5382700879013722,0.33385938968830686,1
-1.720245779283002,0.26783974273004085,0.5256766811569965,2.2819448643796867,0.854614273599098,3.8799041189652064,2.2851995923982016,1.2698432294420248,0.15763718865888926,1.5991991906768772,2.9604026103771317,2.2209623597433668,4.0985451717530506,0.19580444193435043,2.103016343773893,3.4152502102490834,-0.5382700879013722,0.33385938968830686,0
-1.719858728820794,-0.03967848216331456,0.5256766811569965,0.5957682850110572,-0.01210222009722273,1.4581738067584533,-0.4472309934770101,1.2698432294420248,-0.2860706741402066,1.5991991906768772,0.4875807797058526,-0.07286980235164757,2.629294485476068,0.7565927337821485,-0.49960614913839624,-0.5012009985062169,-0.5382700879013722,0.33385938968830686,0
-1.7194716783585862,0.26783974273004085,0.5256766811569965,-0.4244967320362477,-0.11818029063197302,-0.6726385915160449,0.4736892640977707,-1.0141254472683061,-0.2860706741402066,-0.9169951914991048,0.4875807797058526,0.21385921791022922,-0.6185228210309458,2.4327551940371404,0.28032597868292514,2.401971106156002,-0.5382700879013722,0.33385938968830686,1
-1.7190846278963783,-0.8322596810806022,0.5256766811569965,-0.11341745349970783,0.32258433982181145,-0.6726385915160449,-0.6069522282777604,1.0622106194142809,0.34820295674115886,-0.9169951914991048,-0.748833844866242,-0.6463278428754011,0.0001090468751520845,-1.0313138904898425,-0.661201419909801,-0.5793284496681517,1.4700649959139023,0.33385938968830686,0
-1.7186975774341704,1.7607936932566532,-1.5342226259969884,-0.20270909736132176,-0.5774750144196759,0.5578549237234981,-0.6069522282777604,1.2698432294420248,-0.7297732124875445,1.5991991906768772,-0.748833844866242,-0.6463278428754011,0.2320959973399388,2.618995467398806,0.28978357355948947,0.2825077625272189,-0.5382700879013722,0.33385938968830686,0
-1.7183105269719625,0.33808694423863556,0.5256766811569965,-0.7486540292413806,-0.5774750144196759,-0.6726385915160449,-0.5167747167745687,-1.2217580572960502,-0.7297732124875445,-0.9169951914991048,-0.13063024181664998,-0.3595988226135243,-0.8505097714957325,-0.8078255624558436,-0.7134448323278128,-0.013806508443052725,-0.5382700879013722,0.33385938968830686,1
-1.7179234765097546,0.26783974273004085,0.5256766811569965,-0.7486540292413806,-0.5774750144196759,-0.6726385915160449,0.28231109623925915,-1.2217580572960502,-0.7297732124875445,-0.9169951914991048,0.2537297443298001,2.5076913800052436,-0.8505097714957325,1.874034373952143,0.21950879380623553,1.7311116400215012,-0.5382700879013722,-1.4806135124338151,1
-1.7175364260475467,2.166314986198198,0.5256766811569965,1.6260887122932528,1.7436205897115813,0.9875203797282428,0.9353014530301199,0.6469429077575061,1.9324526664999986,0.9701505951328818,1.7239879858050366,1.3607752989577364,2.319978551523019,0.3841121870588171,0.20609954423004018,1.1559964318370015,-0.5382700879013722,0.33385938968830686,0
-1.7171493755853389,0.26783974273004085,0.5256766811569965,-0.5451516792495446,-0.2891348893152248,-0.6726385915160449,2.0509233108912115,-1.0141254472683061,-0.2860706741402066,-0.9169951914991048,1.7239879858050366,2.7944204002671205,-0.695851804519208,1.874034373952143,-0.07039148545890603,1.8118431952074365,-0.5382700879013722,0.33385938968830686,1
-1.716762325123131,0.15095527202843295,-3.5941294861226516,0.2122361845141886,0.7839992115882236,-0.6726385915160449,0.28231109623925915,-1.0141254472683061,-0.2860706741402066,-0.9169951914991048,1.7239879858050366,1.0740462786958596,-0.38653587056615907,1.3153135538671459,0.28978357355948947,0.09636384900816729,1.6932111070766176,0.33385938968830686,1
-1.716375274660923,-0.42107421339252116,-1.5342226259969884,-0.7486540292413806,-0.5774750144196759,-0.6726385915160449,2.2393048676700773,-1.2217580572960502,-0.7297732124875445,-0.9169951914991048,1.1057843827554446,0.21385921791022922,-0.8505097714957325,-0.8078255624558436,1.2583548768655963,-0.467026567668259,0.5774738568127624,0.33385938968830686,1
-1.7159882241987152,-0.3282212201413736,-0.1609564212276651,0.7742119142588003,0.5339065560196863,0.9918147859080912,1.38113514132238,0.23167519610073126,1.4887501281526607,-0.07826456950523818,1.1057843827554446,2.5076913800052436,1.2373727826873477,-0.36084890638784584,-0.05209490490982821,-0.3640439992714947,0.2055569770912911,0.33385938968830686,0
-1.7156011737365073,2.210072303423907,0.5256766811569965,-0.5453312401465962,-0.2893893070726699,-0.6726385915160449,-0.6069522282777604,-1.0141254472683061,-0.2860706741402066,-0.9169951914991048,-0.748833844866242,-0.6463278428754011,-0.7731807880074703,0.19787191369715137,-0.33820811006389784,1.4916485671624191,-0.5382700879013722,0.33385938968830686,1
-1.7152141232742992,0.11206846636045958,0.5256766811569965,-0.7486540292413806,-0.5774750144196759,-0.6726385915160449,0.7390074666245203,-1.2217580572960502,-0.7297732124875445,-0.9169951914991048,-0.13063024181664998,-0.3595988226135243,-0.8505097714957325,-0.9195697264728431,-0.693989359899093,-0.4179662582065159,-0.5382700879013722,0.33385938968830686,1
-1.7148270728120913,3.1361672359110186,0.5256766811569965,0.7730647196387485,0.08655533251204536,1.700841481622881,-0.6069522282777604,1.2698432294420248,1.0450422653535647,1.5991991906768772,-0.748833844866242,-0.6463278428754011,0.6960698982695122,1.6877941005904773,0.06991507182788695,0.8689863479950332,-0.5382700879013722,0.33385938968830686,0
-1.7144400223498835,0.7861053024860499,0.5256766811569965,-0.31272007362161425,-0.440372111796481,0.0918106761009786,-0.4392066409122628,-0.39122512558378747,-0.2860706741402066,-0.07826456950523818,0.4875807797058526,-0.07286980235164757,-0.4638648540544213,-0.5843372344218447,-0.9686734388790192,0.28250776252721904,-0.5382700879013722,0.33385938968830686,1
-1.7140529718876756,-0.5655817481552646,-3.2508091584444814,-0.6391817356722429,-0.5774750144196759,-0.4259013484916562,0.31391493355887584,-0.2874075747692721,-0.7297732124875445,-0.28794659595510924,0.17847526894460128,-0.3595988226135243,-0.6185228210309458,-0.8450736171281767,-0.8408682366946514,-0.6426877351277452,-0.5382700879013722,-0.5419532289896343,1
-1.7136659214254677,2.061283919948242,0.5256766811569965,-0.7486540292413806,-0.5774750144196759,-0.6726385915160449,1.192587941756688,-1.2217580572960502,-0.7297732124875445,-0.9169951914991048,2.9604026103771317,1.3607752989577364,-0.8505097714957325,0.08612774968015192,-0.9686734388790192,0.28250776252721904,-0.5382700879013722,0.33385938968830686,1
-1.7132788709632598,-0.752584525447381,0.5256766811569965,1.636114195711968,1.4054711214273221,1.548019079505442,-0.6069522282777604,1.2698432294420248,2.8198630676464322,1.5991991906768772,-0.748833844866242,-0.6463278428754011,0.28698661545177456,-0.2491047423708464,0.8785224484682664,-0.6059666805595513,0.49076498363880566,0.33385938968830686,0
-1.712891820501052,-0.26787992375029546,0.5256766811569965,-0.24239205560972973,0.13984171837693654,-0.6726385915160449,0.024514368910719616,-0.8064903456392755,0.15763718865888926,-0.9169951914991048,-0.13063024181664998,-0.07286980235164757,-0.6185228210309458,0.011631640335485636,-0.541816397108374,-0.46300674849984086,0.01959853723055545,0.33385938968830686,1
-1.712504770038844,2.8420963968161432,0.5256766811569965,0.15056699198234885,0.33570098865009246,-0.09851470773367153,0.28231109623925915,0.33549274691524666,1.2668961967531127,-0.28794659595510924,0.2537297443298001,0.2852050869742739,-0.1545489201013724,0.19580444193435043,0.28978357355948947,0.4737509925641076,-0.5382700879013722,-0.5419532289896343,1
-1.7121177195766362,-0.10343342299855054,0.5256766811569965,2.351614492435715,2.5628033657252414,1.3196735865078395,-0.6069522282777604,0.43931029772976204,2.376155204847336,0.34110199958888626,-0.748833844866242,-0.6463278428754011,0.5414119312929877,-0.5470891797495115,0.04775909130310027,0.8738015529542832,-0.5382700879013722,0.33385938968830686,0
-1.7117306691144283,0.2687620426524875,0.5256766811569965,-0.7486540292413806,-0.5774750144196759,-0.6726385915160449,-0.3150109408959725,-1.2217580572960502,-0.7297732124875445,-0.9169951914991048,1.1057843827554446,0.21385921791022922,-0.8505097714957325,-0.1746086330261801,-0.46633061677418836,-0.08230825949370388,-0.5382700879013722,0.33385938968830686,1
-1.7113436186522204,-0.5730540560202808,-0.3135415550909228,1.2257377411058825,2.2200178405275386,-0.6726385915160449,1.1929443316595998,0.43931029772976204,2.8198630676464322,-0.9169951914991048,0.07544009869085085,-0.3595988226135243,0.0001090468751520845,-0.36084890638784584,1.2895740099123794,-0.6617252933280543,0.8006199679754776,-5.109559316678059,0
-1.7109565681900125,-0.9232455395283895,-2.220855728381649,-0.4394102620969239,-0.5774750144196759,0.024359270134770638,-0.6069522282777604,0.43931029772976204,-0.7297732124875445,0.7604685686830107,-0.748833844866242,-0.6463278428754011,-0.23187790358963462,-1.1058099998345088,-0.6658724514776302,0.28250776252721904,-0.5382700879013722,0.33385938968830686,1
-1.7105695177278046,0.0747975856993286,0.5256766811569965,0.5321139470062579,1.2372303121568182,-0.6726385915160449,-0.6069522282777604,-0.5988577356115314,0.6013397270062271,-0.9169951914991048,-0.748833844866242,-0.6463278428754011,-0.38653587056615907,0.7565927337821485,-0.9686734388790192,0.28250776252721904,-0.5382700879013722,0.33385938968830686,1
-1.7101824672655968,1.84345823598755,0.5256766811569965,-0.4361482391338195,-0.13468917622618867,-0.6726385915160449,0.00032357051322639977,-0.5988577356115314,0.6013397270062271,-0.9169951914991048,2.3421990073275394,0.7873172584339827,-0.5411938375426836,0.011631640335485636,-0.9686734388790192,0.28250776252721904,-0.5382700879013722,0.33385938968830686,1
-1.7097954168033889,0.896220379872293,0.5256766811569965,4.456237791172362,0.2598949152675525,0.2908597751072582,-0.6069522282777604,1.0622106194142809,0.34820295674115886,0.34110199958888626,-0.748833844866242,-0.6463278428754011,2.397307535011281,1.3153135538671459,3.1547217973981083,0.8596957151823126,0.01959853723055545,0.33385938968830686,0
-1.7094083663411808,2.1079448023879306,0.5256766811569965,-0.7486540292413806,-0.5774750144196759,-0.6726385915160449,-0.40293479604447224,-1.2217580572960502,-0.7297732124875445,-0.9169951914991048,0.5999780627726373,0.21385921791022922,-0.8505097714957325,0.011631640335485636,-0.41324204453010066,1.2322187104947018,-0.5382700879013722,-1.4806135124338151,1
-1.7090213158789729,3.272232046879164,0.5256766811569965,-0.5202126657701529,-0.5774750144196759,-0.15775952597399084,0.27478926317131375,-0.18359002395475668,-0.7297732124875445,-0.07826456950523818,1.7239879858050366,0.500588238172106,-0.38653587056615907,0.7565927337821485,0.5638279069513785,1.6126342613808284,-0.5382700879013722,0.33385938968830686,1
-1.708634265416765,0.5084089325953418,-1.5342226259969884,-0.6359296883145302,-0.41775720002358285,-0.6726385915160449,-0.6069522282777604,-0.8064903456392755,0.15763718865888926,-0.9169951914991048,-0.748833844866242,-0.6463278428754011,-0.695851804519208,0.9428330071438144,1.5797530284286876,-0.1253753573382198,-0.5382700879013722,0.33385938968830686,1
-1.7082472149545571,0.26120226215945497,0.5256766811569965,-0.6826155215479514,-0.4839058169593099,-0.6726385915160449,-0.6069522282777604,-1.0141254472683061,-0.2860706741402066,-0.9169951914991048,-0.748833844866242,-0.6463278428754011,-0.7731807880074703,-0.8823216718005099,-0.7231867451580849,0.2476798758678043,-0.5382700879013722,0.33385938968830686,1
-1.7078601644923492,-0.3093410969151171,-0.1609564212276651,-0.7486540292413806,-0.5774750144196759,-0.6726385915160449,2.863059903478845,-1.2217580572960502,-0.7297732124875445,-0.9169951914991048,0.2537297443298001,1.3607752989577364,-0.8505097714957325,0.06750372234398536,2.2059973301232527,-0.5208190927053912,0.07031569254717052,-1.4806135124338151,1
-1.7074731140301413,-0.9228694855981328,-0.401294052696601,0.08929682366617943,0.6098078536574757,-0.6726385915160449,-0.6069522282777604,-1.0141254472683061,-0.2860706741402066,-0.9169951914991048,-0.748833844866242,-0.6463278428754011,-0.7731807880074703,-0.8823216718005099,-0.9686734388790192,0.28250776252721904,-0.5382700879013722,0.33385938968830686,1
-1.7070860635679335,0.5426416324810549,0.5256766811569965,1.134381146928175,-0.5774750144196759,3.571493807085715,0.8519853769647749,1.2698432294420248,-0.7297732124875445,1.5991991906768772,-0.13063024181664998,0.500588238172106,3.8665582212882637,-0.7892015351196771,1.709262003673301,3.382967703808322,0.01959853723055545,0.33385938968830686,0
-1.7066990131057256,0.41585252740628403,0.5256766811569965,-0.33732989212307796,-0.11781279831566344,-0.476759708590177,-0.6069522282777604,0.23167519610073126,1.0450422653535647,-0.49762862240498035,-0.748833844866242,-0.6463278428754011,0.0001090468751520845,-0.8078255624558436,-0.4041562598148359,0.3259914146836157,-0.5382700879013722,0.33385938968830686,1
-1.7063119626435177,-0.3091388811182557,-0.41844477874337294,-0.7486540292413806,-0.5774750144196759,-0.6726385915160449,0.21831249496568708,-1.2217580572960502,-0.7297732124875445,-0.9169951914991048,0.17847526894460128,-0.3595988226135243,-0.8505097714957325,-0.9195697264728431,-0.8626067571239987,-0.6011218141377064,-0.5382700879013722,-0.5419532289896343,1
-1.7059249121813098,0.27688496627438947,0.5256766811569965,-0.7486540292413806,-0.5774750144196759,-0.6726385915160449,-0.2590958831930941,-1.2217580572960502,-0.7297732124875445,-0.9169951914991048,2.3421990073275394,1.0740462786958596,-0.8505097714957325,-0.5470891797495115,-0.5765566765399114,-0.377281695699192,-0.5382700879013722,0.33385938968830686,1
-1.705537861719102,2.1227661880283453,0.5256766811569965,-0.4857968271685924,-0.30807487792502697,-0.5087316750181595,-0.6069522282777604,0.43931029772976204,-0.2860706741402066,0.5507840260387573,-0.748833844866242,-0.6463278428754011,-0.23187790358963462,0.7565927337821485,4.024681691719461,0.4598040340093645,0.01959853723055545,0.33385938968830686,0
-1.705150811256894,0.3710289692695959,0.5256766811569965,0.6117093024270843,1.3500080503042895,-0.6726385915160449,-0.6069522282777604,-0.39122512558378747,1.0450422653535647,-0.9169951914991048,-0.748833844866242,-0.6463278428754011,-0.5411938375426836,-0.8450736171281767,0.21039953170302306,0.359025130213881,-0.5382700879013722,0.33385938968830686,1
-1.7047637607946862,3.2674760559953233,0.5256766811569965,-0.33057640727285864,-0.5774750144196759,0.2696575498318803,-0.03880313279111817,1.0622106194142809,-0.7297732124875445,1.1798326215827528,1.7239879858050366,0.500588238172106,0.0001090468751520845,0.8497128704629814,-0.033284790172850846,1.9814904885447782,-0.5382700879013722,0.33385938968830686,1
-1.7043767103324783,1.3581012072258931,-0.1609564212276651,3.7635816307957377,1.7746030188404518,0.2515977612087138,0.28231109623925915,0.43931029772976204,1.9324526664999986,0.5507840260387573,0.2537297443298001,0.2852050869742739,1.7013466836169213,1.12907328050548,0.28978357355948947,0.5958380242308098,2.504658814341341,0.33385938968830686,0
-1.7039896598702704,-0.42675876821772385,0.5256766811569965,-0.7486540292413806,-0.5774750144196759,-0.6726385915160449,0.732432781422218,-1.2217580572960502,-0.7297732124875445,-0.9169951914991048,0.17847526894460128,0.21385921791022922,-0.8505097714957325,1.12907328050548,-0.3075787268530688,-0.6507093742588679,1.13534248194469,-0.5419532289896343,1
-1.7036026094080623,0.4547795343181582,0.5256766811569965,-0.036495560323872155,0.13359434899967343,-0.19863507798951288,-0.6069522282777604,0.02404258607298729,-0.19732803669003582,0.0894825613712881,-0.748833844866242,-0.6463278428754011,-0.23187790358963462,-0.6402093164303444,-0.32314698557566995,-0.029047722020726814,-0.5382700879013722,-3.295086414555937,1
-1.7032155589458544,-0.5213217926645073,-0.1609564212276651,0.04135406415339695,0.1527604867272046,-0.053659522766143206,-0.6069522282777604,-0.5422311131678352,-0.24573262762178733,-0.45950576132063203,-0.748833844866242,-0.6463278428754011,-0.30920688707789684,0.7565927337821485,-0.02096818707578928,-0.6061569838685948,-0.5382700879013722,-1.4806135124338151,1
-1.7028285084836465,0.26783974273004085,0.5256766811569965,-0.18815468909474872,-0.22482373396104574,0.029687931206101078,-0.6069522282777604,0.85457551778525,0.15763718865888926,0.9701505951328818,-0.748833844866242,-0.6463278428754011,0.2320959973399388,0.7565927337821485,0.47632264720780126,1.9563883851484718,-0.5382700879013722,0.33385938968830686,0
-1.7024414580214386,0.3925926010292481,0.5256766811569965,-0.14402261084161724,0.27922024649727933,-0.6726385915160449,-0.6069522282777604,1.2698432294420248,0.34820295674115886,-0.9169951914991048,-0.748833844866242,-0.6463278428754011,0.4640829478047255,2.618995467398806,1.1805611791856183,-0.027887306815290273,-0.5382700879013722,0.33385938968830686,0
-1.7020544075592308,-0.48578746673789513,0.5256766811569965,-0.42943465670516723,-0.5774750144196759,0.04684307212350662,-0.6069522282777604,0.6469429077575061,-0.7297732124875445,0.7604685686830107,-0.748833844866242,-0.6463278428754011,-0.23187790358963462,-0.9195697264728431,0.07613717722442608,-0.5872194322953143,-0.5382700879013722,0.33385938968830686,0
